Customer ID,Order Date,Ship Date,Ship Mode,Product ID,Category,Sub-Category,Product Name,Price,Customer Name,Segment,Country,City,State,Postal Code,Region
DV-13071,2017-02-02,2017-02-05,First Class,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,3390,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East
CM-12681,2017-02-02,2017-02-05,First Class,OFF-FA-10002780,Office Supplies,Fasteners,Staples,4776,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East
AS-10266,2016-10-13,2016-10-19,Standard Class,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,1922,Lena Creighton,Consumer,United States,Roseville,California,95661,West
HE-14826,2016-10-13,2016-10-19,Standard Class,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,2376,Lena Creighton,Consumer,United States,Roseville,California,95661,West
CG-12547,2016-10-13,2016-10-19,Standard Class,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",1869,Lena Creighton,Consumer,United States,Roseville,California,95661,West
DV-13072,2016-10-13,2016-10-19,Standard Class,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,3117,Lena Creighton,Consumer,United States,Roseville,California,95661,West
CM-12682,2016-10-13,2016-10-19,Standard Class,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,4437,Lena Creighton,Consumer,United States,Roseville,California,95661,West
AS-10267,2016-10-13,2016-10-19,Standard Class,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,2159,Lena Creighton,Consumer,United States,Roseville,California,95661,West
HE-14827,2016-10-13,2016-10-19,Standard Class,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,3076,Lena Creighton,Consumer,United States,Roseville,California,95661,West
CG-12548,2016-09-05,2016-09-07,Second Class,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",2899,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East
DV-13073,2017-09-18,2017-09-23,Standard Class,OFF-AR-10000940,Office Supplies,Art,Newell 343,3824,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West
CM-12683,2017-09-18,2017-09-23,Standard Class,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,1677,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West
AS-10268,2017-09-18,2017-09-23,Standard Class,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,2950,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West
HE-14828,2017-12-22,2017-12-27,Standard Class,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,2210,Sandra Glassco,Consumer,United States,Independence,Missouri,64055,Central
CG-12549,2015-09-07,2015-09-12,Standard Class,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,4517,Helen Andreada,Consumer,United States,Pasadena,California,91104,West
DV-13074,2014-10-22,2014-10-28,Standard Class,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",2022,Maureen Gastineau,Home Office,United States,Newark,Ohio,43055,East
CM-12684,2016-12-05,2016-12-09,Standard Class,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,4354,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central
AS-10269,2016-12-05,2016-12-09,Standard Class,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,1598,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central
HE-14829,2016-12-05,2016-12-09,Standard Class,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",4731,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central
CG-12550,2016-12-05,2016-12-09,Standard Class,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,4291,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central
DV-13075,2016-03-13,2016-03-16,First Class,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,2826,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West
CM-12685,2016-03-13,2016-03-16,First Class,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,3907,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West
AS-10270,2015-05-31,2015-06-02,First Class,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,1501,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West
HE-14830,2015-05-31,2015-06-02,First Class,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,2917,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West
CG-12551,2015-05-31,2015-06-02,First Class,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",3663,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West
DV-13076,2015-05-28,2015-06-03,Standard Class,OFF-AR-10001547,Office Supplies,Art,Newell 311,4767,Neil Knudson,Home Office,United States,Seattle,Washington,98105,West
CM-12686,2014-03-01,2014-03-06,Second Class,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,4858,Dave Brooks,Consumer,United States,Seattle,Washington,98115,West
AS-10271,2016-11-20,2016-11-24,Standard Class,OFF-LA-10002475,Office Supplies,Labels,Avery 519,4967,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central
HE-14831,2016-11-20,2016-11-24,Standard Class,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,3091,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central
CG-12552,2016-05-11,2016-05-12,First Class,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,3498,Ted Trevino,Consumer,United States,Los Angeles,California,90045,West
DV-13077,2015-12-28,2015-12-31,Second Class,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,4983,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,19134,East
CM-12687,2016-11-16,2016-11-20,Standard Class,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,2405,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,88220,West
AS-10272,2016-11-07,2016-11-11,Standard Class,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,3355,Max Jones,Consumer,United States,Seattle,Washington,98115,West
HE-14832,2014-09-08,2014-09-12,Standard Class,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,3841,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central
CG-12553,2014-09-08,2014-09-12,Standard Class,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,1589,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central
DV-13078,2014-09-08,2014-09-12,Standard Class,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,4765,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central
CM-12688,2014-09-08,2014-09-12,Standard Class,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,2264,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central
AS-10273,2014-09-08,2014-09-12,Standard Class,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,4105,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central
HE-14833,2014-09-08,2014-09-12,Standard Class,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,1767,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central
CG-12554,2014-09-08,2014-09-12,Standard Class,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,4684,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central
DV-13079,2014-08-05,2014-08-09,Standard Class,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",2061,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West
CM-12689,2014-08-05,2014-08-09,Standard Class,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,1255,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West
AS-10274,2014-08-05,2014-08-09,Standard Class,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",1184,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West
HE-14834,2014-09-14,2014-09-19,Standard Class,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,2486,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623,Central
CG-12555,2014-09-14,2014-09-19,Standard Class,OFF-LA-10003148,Office Supplies,Labels,Avery 51,4452,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623,Central
DV-13080,2017-04-21,2017-04-25,Second Class,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",4901,Shirley Jackson,Consumer,United States,Houston,Texas,77036,Central
CM-12690,2015-11-21,2015-11-23,Second Class,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",3823,Joel Eaton,Consumer,United States,Newark,Ohio,43055,East
AS-10275,2015-11-21,2015-11-23,Second Class,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,2245,Joel Eaton,Consumer,United States,Newark,Ohio,43055,East
HE-14835,2015-12-15,2015-12-19,Standard Class,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",2190,Jim Kriz,Home Office,United States,New York City,New York,10009,East
CG-12556,2014-12-05,2014-12-09,Second Class,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",3268,David Kendrick,Corporate,United States,Decatur,Illinois,62521,Central
DV-13081,2014-12-05,2014-12-09,Second Class,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,3306,David Kendrick,Corporate,United States,Decatur,Illinois,62521,Central
CM-12691,2014-11-19,2014-11-24,Second Class,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,2718,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South
AS-10276,2014-11-19,2014-11-24,Second Class,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),2855,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South
HE-14836,2014-11-19,2014-11-24,Second Class,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,4006,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South
CG-12557,2016-11-28,2016-12-02,Standard Class,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,4389,Sally Knutson,Consumer,United States,Fairfield,Connecticut,6824,East
DV-13082,2014-08-26,2014-08-30,Standard Class,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,2079,Frank Merwin,Home Office,United States,Los Angeles,California,90032,West
CM-12692,2016-07-16,2016-07-22,Standard Class,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",3247,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,75051,Central
AS-10277,2016-07-16,2016-07-22,Standard Class,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,3997,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,75051,Central
HE-14837,2015-10-12,2015-10-14,First Class,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",2345,Mark Packer,Home Office,United States,New York City,New York,10035,East
CG-12558,2015-10-12,2015-10-14,First Class,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,3573,Mark Packer,Home Office,United States,New York City,New York,10035,East
DV-13083,2015-10-12,2015-10-14,First Class,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,1330,Mark Packer,Home Office,United States,New York City,New York,10035,East
CM-12693,2015-10-12,2015-10-14,First Class,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",4372,Mark Packer,Home Office,United States,New York City,New York,10035,East
AS-10278,2015-10-12,2015-10-14,First Class,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,4741,Mark Packer,Home Office,United States,New York City,New York,10035,East
HE-14838,2015-10-31,2015-11-06,Standard Class,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,1974,Mary Zewe,Corporate,United States,Redlands,California,92374,West
CG-12559,2014-03-21,2014-03-25,Standard Class,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",2691,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,45011,East
DV-13084,2014-03-21,2014-03-25,Standard Class,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",3497,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,45011,East
CM-12694,2017-11-06,2017-11-13,Standard Class,OFF-ST-10001414,Office Supplies,Storage,Decoflex Hanging Personal Folder File,2480,Valerie Mitchum,Home Office,United States,Westfield,New Jersey,7090,East
AS-10279,2017-07-06,2017-07-13,Standard Class,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",4207,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,19120,East
HE-14839,2017-07-06,2017-07-13,Standard Class,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",2218,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,19120,East
CG-12560,2017-06-24,2017-06-29,Standard Class,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,3998,Maria Bertelson,Consumer,United States,Akron,Ohio,44312,East
DV-13085,2014-08-03,2014-08-05,First Class,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,3039,Bruce Stewart,Consumer,United States,Denver,Colorado,80219,West
CM-12695,2014-08-03,2014-08-05,First Class,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",3508,Bruce Stewart,Consumer,United States,Denver,Colorado,80219,West
AS-10280,2017-12-17,2017-12-21,Second Class,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,3031,Logan Currie,Consumer,United States,Dallas,Texas,75220,Central
HE-14840,2017-06-03,2017-06-07,Standard Class,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",3685,Heather Kirkland,Corporate,United States,Franklin,Tennessee,37064,South
CG-12561,2017-12-09,2017-12-14,Standard Class,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,4429,Laurel Elliston,Consumer,United States,Whittier,California,90604,West
DV-13086,2017-12-01,2017-12-07,Standard Class,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",1179,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central
CM-12696,2017-12-01,2017-12-07,Standard Class,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,1629,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central
AS-10281,2017-12-01,2017-12-07,Standard Class,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",4788,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central
HE-14841,2017-12-01,2017-12-07,Standard Class,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",1722,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central
CG-12562,2017-12-01,2017-12-07,Standard Class,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",1310,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central
DV-13087,2015-02-09,2015-02-13,Second Class,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,4852,Michael Stewart,Corporate,United States,Dallas,Texas,75220,Central
CM-12697,2015-01-02,2015-01-09,Standard Class,OFF-LA-10004544,Office Supplies,Labels,Avery 505,2972,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East
AS-10282,2015-01-02,2015-01-09,Standard Class,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,2849,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East
HE-14842,2015-01-02,2015-01-09,Standard Class,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,3748,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East
CG-12563,2015-01-02,2015-01-09,Standard Class,TEC-MA-10000864,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,2390,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East
DV-13088,2015-01-02,2015-01-09,Standard Class,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,3398,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East
CM-12698,2016-10-28,2016-11-01,Standard Class,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",2902,Jonathan Howell,Consumer,United States,Los Angeles,California,90032,West
AS-10283,2016-10-28,2016-11-01,Standard Class,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,1155,Jonathan Howell,Consumer,United States,Los Angeles,California,90032,West
HE-14843,2015-12-24,2015-12-27,First Class,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,2488,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East
CG-12564,2015-12-24,2015-12-27,First Class,OFF-PA-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",3399,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East
DV-13089,2015-12-24,2015-12-27,First Class,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,2334,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East
CM-12699,2015-12-24,2015-12-27,First Class,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",3171,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East
AS-10284,2015-12-24,2015-12-27,First Class,TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,3868,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East
HE-14844,2015-12-24,2015-12-27,First Class,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,4383,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East
